CLIENT,CLIENTID,DATE,DEFAULT,CIERRECONT,CD1,CD2,CD3,CD5,CD6,CD7,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF16,EF17,EF18,EF19,EF20,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L14,L15,RC1,RC2,RC3,RC4,RC5,RC8,RC9,RC10,RC11,RC12,T2,T3,T4,T5,RE1,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RE9,RE10,RE11,RE12,RE13,RE14,RE15,RE16,RE17,RE18,RE24,RE25,RE27,RE28,RE29,RE30,MEX1,MEX2,MEX4,MEX5,MEX6,MEX7,MEX8,MEX9,MEX10,MEX11,MEX12,MEX14,MEX15,EV1,EV2,EV3,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,CD8,EF15,EF21,EF22,EV14,MEX3,RC6,RC7,RE19,RE23,RE31,T1,SEC_FDO_N,TERR_FDO_N,SEC_FDO_TRN,TERR_FDO_TRN,CD1_TRN,CD2_TRN,CD3_TRN,CD5_TRN,CD6_TRN,CD7_TRN,CD8_TRN,EF10_TRN,EF11_TRN,EF12_TRN,EF13_TRN,EF14_TRN,EF15_TRN,EF16_TRN,EF17_TRN,EF18_TRN,EF19_TRN,EF1_TRN,EF20_TRN,EF21_TRN,EF22_TRN,EF2_TRN,EF3_TRN,EF4_TRN,EF5_TRN,EF6_TRN,EF7_TRN,EF8_TRN,EF9_TRN,EV10_TRN,EV11_TRN,EV12_TRN,EV13_TRN,EV14_TRN,EV1_TRN,EV2_TRN,EV3_TRN,EV4_TRN,EV5_TRN,EV6_TRN,EV7_TRN,EV8_TRN,EV9_TRN,L10_TRN,L11_TRN,L12_TRN,L14_TRN,L15_TRN,L1_TRN,L2_TRN,L3_TRN,L4_TRN,L5_TRN,L6_TRN,L7_TRN,L8_TRN,L9_TRN,MEX10_TRN,MEX11_TRN,MEX12_TRN,MEX14_TRN,MEX15_TRN,MEX1_TRN,MEX2_TRN,MEX3_TRN,MEX4_TRN,MEX5_TRN,MEX6_TRN,MEX7_TRN,MEX8_TRN,MEX9_TRN,RC10_TRN,RC11_TRN,RC12_TRN,RC1_TRN,RC2_TRN,RC3_TRN,RC4_TRN,RC5_TRN,RC6_TRN,RC7_TRN,RC8_TRN,RC9_TRN,RE10_TRN,RE11_TRN,RE12_TRN,RE13_TRN,RE14_TRN,RE15_TRN,RE16_TRN,RE17_TRN,RE18_TRN,RE19_TRN,RE1_TRN,RE23_TRN,RE24_TRN,RE25_TRN,RE27_TRN,RE28_TRN,RE29_TRN,RE2_TRN,RE30_TRN,RE31_TRN,RE3_TRN,RE4_TRN,RE5_TRN,RE6_TRN,RE7_TRN,RE8_TRN,RE9_TRN,T1_TRN,T2_TRN,T3_TRN,T4_TRN,T5_TRN
CL1,10000001,31-janv-12,0,2010,41.02925384,21.80028474,41.02925384,0,38.45793821,38.45793821,0,1,294.4715385,5.510460251,0,294.4715385,19.2289691,0.846401028,0,0,5.510460251,0.153598972,1,0.065299924,0,0,0,89.40909091,120.5360577,0,1,67.63678086,0.846401028,294.4715385,5.510460251,6.510460251,0.029288703,6.510460251,0.029288703,0,0.004498715,0.00581154,2944.715385,1.093399751,0.774100257,269.3173638,0.774100257,269.3173638,0,0,91.66666667,0.721046077,91.66666667,7.987767448,6.016870414,8.154529451,7.898475568,0.719665272,0.130599848,0.110539846,0.142797841,0.062660668,0.074031891,0.080946451,0.117930591,0.139331815,0.152345372,0.117930591,0.139331815,0.152345372,0.278953923,0.071398921,0.055269923,0.065299924,0.117930591,0.767782427,0.407949791,0.767782427,0.359832636,41.02925384,0.767782427,-15.65148648,0.00954753,0.181473045,0,1.565148648,41.02925384,0.117948718,1.389534884,0,38.45793821,0.181473045,1.093399751,0.00581154,-0.637339643,-0.504192903,-0.360200165,0.023509215,-0.116717142,-0.504192903,-0.014332808,-0.360200165,-0.663639737,-0.663254576,-0.006309951,0,-0.007446511,,,,,,,,,,,,,2,2,0.04710166,0.003502049,0.3180181,0.267064577,0.252190128,0.684027235,0.282767618,0.77070713,-7.18E-11,0.344246086,-7.18E-11,-7.18E-11,-7.18E-11,-0.035392515,-7.18E-11,0.257160538,-0.228339617,-0.230467574,0.212775515,0.798847903,0.158090666,-7.18E-11,-7.18E-11,-7.18E-11,0.746435557,-7.18E-11,-0.114466916,-7.18E-11,0.187339774,-7.18E-11,-7.18E-11,-0.247721148,-7.18E-11,0.046653301,-7.18E-11,-7.18E-11,-1.183736515,-0.182926682,-0.169617665,-7.18E-11,0.060513322,-0.249636207,0.316782236,-0.0209679,-0.182897501,0.006516546,0.777013967,-0.447374131,-0.121447755,-7.18E-11,0.502918632,0.084233475,-7.18E-11,-7.18E-11,0.10457557,-7.18E-11,-7.18E-11,0.069743056,0.041668015,0.026073756,0.244093243,-7.18E-11,-0.49214221,-7.18E-11,0.432568934,0.020612315,-7.18E-11,-7.18E-11,0.551804156,0.865247211,0.332604144,-7.18E-11,0.105865548,-0.334872287,-0.068339428,0.083652848,-0.441492078,-0.627834098,0.390434542,-0.42232767,0.148795149,-7.18E-11,-7.18E-11,0.162626909,-7.18E-11,-7.18E-11,-7.18E-11,-0.103109279,-7.18E-11,-0.067744946,-7.18E-11,-7.18E-11,-0.035392515,0.066218214,-7.18E-11,0.112275093,-7.18E-11,0.083543127,0.095141316,0.064904183,0.060030382,0.827629894,-0.177753337,-7.18E-11,-7.18E-11,0.083593837,0.036537518,0.072480037,-0.145040748,-7.18E-11,-7.18E-11,-0.040818441,-7.18E-11,-0.045031173,-7.18E-11,-0.043638078,-0.195037219
CL2,10000002,29-Feb-12,0,2010,41.02925384,21.80028474,41.02925384,0,38.45793821,38.45793821,0,1,294.4715385,5.510460251,0,294.4715385,19.2289691,0.846401028,0,0,5.510460251,0.153598972,1,0.065299924,0,0,0,89.40909091,120.5360577,0,1,67.63678086,0.846401028,294.4715385,5.510460251,6.510460251,0.029288703,6.510460251,0.029288703,0,0.004498715,0.00581154,2944.715385,1.093399751,0.774100257,269.3173638,0.774100257,269.3173638,0,0,91.66666667,0.721046077,91.66666667,7.987767448,6.016870414,8.154529451,7.898475568,0.719665272,0.130599848,0.110539846,0.142797841,0.062660668,0.074031891,0.080946451,0.117930591,0.139331815,0.152345372,0.117930591,0.139331815,0.152345372,0.278953923,0.071398921,0.055269923,0.065299924,0.117930591,0.767782427,0.407949791,0.767782427,0.359832636,41.02925384,0.767782427,-15.65148648,0.00954753,0.181473045,0,1.565148648,41.02925384,0.117948718,1.389534884,0,38.45793821,0.181473045,1.093399751,0.00581154,-0.637339643,-0.504192903,-0.360200165,0.023509215,-0.116717142,-0.504192903,-0.014332808,-0.360200165,-0.663639737,-0.663254576,-0.006309951,0,-0.007446511,,,,,,,,,,,,,2,2,0.04710166,0.003502049,0.3180181,0.267064577,0.252190128,0.684027235,0.282767618,0.77070713,-7.18E-11,0.344246086,-7.18E-11,-7.18E-11,-7.18E-11,-0.035392515,-7.18E-11,0.257160538,-0.228339617,-0.230467574,0.212775515,0.798847903,0.158090666,-7.18E-11,-7.18E-11,-7.18E-11,0.746435557,-7.18E-11,-0.114466916,-7.18E-11,0.187339774,-7.18E-11,-7.18E-11,-0.247721148,-7.18E-11,0.046653301,-7.18E-11,-7.18E-11,-1.183736515,-0.182926682,-0.169617665,-7.18E-11,0.060513322,-0.249636207,0.316782236,-0.0209679,-0.182897501,0.006516546,0.777013967,-0.447374131,-0.121447755,-7.18E-11,0.502918632,0.084233475,-7.18E-11,-7.18E-11,0.10457557,-7.18E-11,-7.18E-11,0.069743056,0.041668015,0.026073756,0.244093243,-7.18E-11,-0.49214221,-7.18E-11,0.432568934,0.020612315,-7.18E-11,-7.18E-11,0.551804156,0.865247211,0.332604144,-7.18E-11,0.105865548,-0.334872287,-0.068339428,0.083652848,-0.441492078,-0.627834098,0.390434542,-0.42232767,0.148795149,-7.18E-11,-7.18E-11,0.162626909,-7.18E-11,-7.18E-11,-7.18E-11,-0.103109279,-7.18E-11,-0.067744946,-7.18E-11,-7.18E-11,-0.035392515,0.066218214,-7.18E-11,0.112275093,-7.18E-11,0.083543127,0.095141316,0.064904183,0.060030382,0.827629894,-0.177753337,-7.18E-11,-7.18E-11,0.083593837,0.036537518,0.072480037,-0.145040748,-7.18E-11,-7.18E-11,-0.040818441,-7.18E-11,-0.045031173,-7.18E-11,-0.043638078,-0.195037219
CL3,10000003,31-mars-12,0,2010,41.02925384,21.80028474,41.02925384,0,38.45793821,38.45793821,0,1,294.4715385,5.510460251,0,294.4715385,19.2289691,0.846401028,0,0,5.510460251,0.153598972,1,0.065299924,0,0,0,89.40909091,120.5360577,0,1,67.63678086,0.846401028,294.4715385,5.510460251,6.510460251,0.029288703,6.510460251,0.029288703,0,0.004498715,0.00581154,2944.715385,1.093399751,0.774100257,269.3173638,0.774100257,269.3173638,0,0,91.66666667,0.721046077,91.66666667,7.987767448,6.016870414,8.154529451,7.898475568,0.719665272,0.130599848,0.110539846,0.142797841,0.062660668,0.074031891,0.080946451,0.117930591,0.139331815,0.152345372,0.117930591,0.139331815,0.152345372,0.278953923,0.071398921,0.055269923,0.065299924,0.117930591,0.767782427,0.407949791,0.767782427,0.359832636,41.02925384,0.767782427,-15.65148648,0.00954753,0.181473045,0,1.565148648,41.02925384,0.117948718,1.389534884,0,38.45793821,0.181473045,1.093399751,0.00581154,-0.637339643,-0.504192903,-0.360200165,0.023509215,-0.116717142,-0.504192903,-0.014332808,-0.360200165,-0.663639737,-0.663254576,-0.006309951,0,-0.007446511,,,,,,,,,,,,,2,2,0.04710166,0.003502049,0.3180181,0.267064577,0.252190128,0.684027235,0.282767618,0.77070713,-7.18E-11,0.344246086,-7.18E-11,-7.18E-11,-7.18E-11,-0.035392515,-7.18E-11,0.257160538,-0.228339617,-0.230467574,0.212775515,0.798847903,0.158090666,-7.18E-11,-7.18E-11,-7.18E-11,0.746435557,-7.18E-11,-0.114466916,-7.18E-11,0.187339774,-7.18E-11,-7.18E-11,-0.247721148,-7.18E-11,0.046653301,-7.18E-11,-7.18E-11,-1.183736515,-0.182926682,-0.169617665,-7.18E-11,0.060513322,-0.249636207,0.316782236,-0.0209679,-0.182897501,0.006516546,0.777013967,-0.447374131,-0.121447755,-7.18E-11,0.502918632,0.084233475,-7.18E-11,-7.18E-11,0.10457557,-7.18E-11,-7.18E-11,0.069743056,0.041668015,0.026073756,0.244093243,-7.18E-11,-0.49214221,-7.18E-11,0.432568934,0.020612315,-7.18E-11,-7.18E-11,0.551804156,0.865247211,0.332604144,-7.18E-11,0.105865548,-0.334872287,-0.068339428,0.083652848,-0.441492078,-0.627834098,0.390434542,-0.42232767,0.148795149,-7.18E-11,-7.18E-11,0.162626909,-7.18E-11,-7.18E-11,-7.18E-11,-0.103109279,-7.18E-11,-0.067744946,-7.18E-11,-7.18E-11,-0.035392515,0.066218214,-7.18E-11,0.112275093,-7.18E-11,0.083543127,0.095141316,0.064904183,0.060030382,0.827629894,-0.177753337,-7.18E-11,-7.18E-11,0.083593837,0.036537518,0.072480037,-0.145040748,-7.18E-11,-7.18E-11,-0.040818441,-7.18E-11,-0.045031173,-7.18E-11,-0.043638078,-0.195037219
CL4,10000004,30-Apr-12,0,2010,41.02925384,21.80028474,41.02925384,0,38.45793821,38.45793821,0,1,294.4715385,5.510460251,0,294.4715385,19.2289691,0.846401028,0,0,5.510460251,0.153598972,1,0.065299924,0,0,0,89.40909091,120.5360577,0,1,67.63678086,0.846401028,294.4715385,5.510460251,6.510460251,0.029288703,6.510460251,0.029288703,0,0.004498715,0.00581154,2944.715385,1.093399751,0.774100257,269.3173638,0.774100257,269.3173638,0,0,91.66666667,0.721046077,91.66666667,7.987767448,6.016870414,8.154529451,7.898475568,0.719665272,0.130599848,0.110539846,0.142797841,0.062660668,0.074031891,0.080946451,0.117930591,0.139331815,0.152345372,0.117930591,0.139331815,0.152345372,0.278953923,0.071398921,0.055269923,0.065299924,0.117930591,0.767782427,0.407949791,0.767782427,0.359832636,41.02925384,0.767782427,-15.65148648,0.00954753,0.181473045,0,1.565148648,41.02925384,0.117948718,1.389534884,0,38.45793821,0.181473045,1.093399751,0.00581154,-0.637339643,-0.504192903,-0.360200165,0.023509215,-0.116717142,-0.504192903,-0.014332808,-0.360200165,-0.663639737,-0.663254576,-0.006309951,0,-0.007446511,,,,,,,,,,,,,2,2,0.04710166,0.003502049,0.3180181,0.267064577,0.252190128,0.684027235,0.282767618,0.77070713,-7.18E-11,0.344246086,-7.18E-11,-7.18E-11,-7.18E-11,-0.035392515,-7.18E-11,0.257160538,-0.228339617,-0.230467574,0.212775515,0.798847903,0.158090666,-7.18E-11,-7.18E-11,-7.18E-11,0.746435557,-7.18E-11,-0.114466916,-7.18E-11,0.187339774,-7.18E-11,-7.18E-11,-0.247721148,-7.18E-11,0.046653301,-7.18E-11,-7.18E-11,-1.183736515,-0.182926682,-0.169617665,-7.18E-11,0.060513322,-0.249636207,0.316782236,-0.0209679,-0.182897501,0.006516546,0.777013967,-0.447374131,-0.121447755,-7.18E-11,0.502918632,0.084233475,-7.18E-11,-7.18E-11,0.10457557,-7.18E-11,-7.18E-11,0.069743056,0.041668015,0.026073756,0.244093243,-7.18E-11,-0.49214221,-7.18E-11,0.432568934,0.020612315,-7.18E-11,-7.18E-11,0.551804156,0.865247211,0.332604144,-7.18E-11,0.105865548,-0.334872287,-0.068339428,0.083652848,-0.441492078,-0.627834098,0.390434542,-0.42232767,0.148795149,-7.18E-11,-7.18E-11,0.162626909,-7.18E-11,-7.18E-11,-7.18E-11,-0.103109279,-7.18E-11,-0.067744946,-7.18E-11,-7.18E-11,-0.035392515,0.066218214,-7.18E-11,0.112275093,-7.18E-11,0.083543127,0.095141316,0.064904183,0.060030382,0.827629894,-0.177753337,-7.18E-11,-7.18E-11,0.083593837,0.036537518,0.072480037,-0.145040748,-7.18E-11,-7.18E-11,-0.040818441,-7.18E-11,-0.045031173,-7.18E-11,-0.043638078,-0.195037219
CL5,10000005,31-May-12,0,2010,41.02925384,21.80028474,41.02925384,0,38.45793821,38.45793821,0,1,294.4715385,5.510460251,0,294.4715385,19.2289691,0.846401028,0,0,5.510460251,0.153598972,1,0.065299924,0,0,0,89.40909091,120.5360577,0,1,67.63678086,0.846401028,294.4715385,5.510460251,6.510460251,0.029288703,6.510460251,0.029288703,0,0.004498715,0.00581154,2944.715385,1.093399751,0.774100257,269.3173638,0.774100257,269.3173638,0,0,91.66666667,0.721046077,91.66666667,7.987767448,6.016870414,8.154529451,7.898475568,0.719665272,0.130599848,0.110539846,0.142797841,0.062660668,0.074031891,0.080946451,0.117930591,0.139331815,0.152345372,0.117930591,0.139331815,0.152345372,0.278953923,0.071398921,0.055269923,0.065299924,0.117930591,0.767782427,0.407949791,0.767782427,0.359832636,41.02925384,0.767782427,-15.65148648,0.00954753,0.181473045,0,1.565148648,41.02925384,0.117948718,1.389534884,0,38.45793821,0.181473045,1.093399751,0.00581154,-0.637339643,-0.504192903,-0.360200165,0.023509215,-0.116717142,-0.504192903,-0.014332808,-0.360200165,-0.663639737,-0.663254576,-0.006309951,0,-0.007446511,,,,,,,,,,,,,2,2,0.04710166,0.003502049,0.3180181,0.267064577,0.252190128,0.684027235,0.282767618,0.77070713,-7.18E-11,0.344246086,-7.18E-11,-7.18E-11,-7.18E-11,-0.035392515,-7.18E-11,0.257160538,-0.228339617,-0.230467574,0.212775515,0.798847903,0.158090666,-7.18E-11,-7.18E-11,-7.18E-11,0.746435557,-7.18E-11,-0.114466916,-7.18E-11,0.187339774,-7.18E-11,-7.18E-11,-0.247721148,-7.18E-11,0.046653301,-7.18E-11,-7.18E-11,-1.183736515,-0.182926682,-0.169617665,-7.18E-11,0.060513322,-0.249636207,0.316782236,-0.0209679,-0.182897501,0.006516546,0.777013967,-0.447374131,-0.121447755,-7.18E-11,0.502918632,0.084233475,-7.18E-11,-7.18E-11,0.10457557,-7.18E-11,-7.18E-11,0.069743056,0.041668015,0.026073756,0.244093243,-7.18E-11,-0.49214221,-7.18E-11,0.432568934,0.020612315,-7.18E-11,-7.18E-11,0.551804156,0.865247211,0.332604144,-7.18E-11,0.105865548,-0.334872287,-0.068339428,0.083652848,-0.441492078,-0.627834098,0.390434542,-0.42232767,0.148795149,-7.18E-11,-7.18E-11,0.162626909,-7.18E-11,-7.18E-11,-7.18E-11,-0.103109279,-7.18E-11,-0.067744946,-7.18E-11,-7.18E-11,-0.035392515,0.066218214,-7.18E-11,0.112275093,-7.18E-11,0.083543127,0.095141316,0.064904183,0.060030382,0.827629894,-0.177753337,-7.18E-11,-7.18E-11,0.083593837,0.036537518,0.072480037,-0.145040748,-7.18E-11,-7.18E-11,-0.040818441,-7.18E-11,-0.045031173,-7.18E-11,-0.043638078,-0.195037219
CL6,10000006,30-Jun-12,0,2010,41.02925384,21.80028474,41.02925384,0,38.45793821,38.45793821,0,1,294.4715385,5.510460251,0,294.4715385,19.2289691,0.846401028,0,0,5.510460251,0.153598972,1,0.065299924,0,0,0,89.40909091,120.5360577,0,1,67.63678086,0.846401028,294.4715385,5.510460251,6.510460251,0.029288703,6.510460251,0.029288703,0,0.004498715,0.00581154,2944.715385,1.093399751,0.774100257,269.3173638,0.774100257,269.3173638,0,0,91.66666667,0.721046077,91.66666667,7.987767448,6.016870414,8.154529451,7.898475568,0.719665272,0.130599848,0.110539846,0.142797841,0.062660668,0.074031891,0.080946451,0.117930591,0.139331815,0.152345372,0.117930591,0.139331815,0.152345372,0.278953923,0.071398921,0.055269923,0.065299924,0.117930591,0.767782427,0.407949791,0.767782427,0.359832636,41.02925384,0.767782427,-15.65148648,0.00954753,0.181473045,0,1.565148648,41.02925384,0.117948718,1.389534884,0,38.45793821,0.181473045,1.093399751,0.00581154,-0.637339643,-0.504192903,-0.360200165,0.023509215,-0.116717142,-0.504192903,-0.014332808,-0.360200165,-0.663639737,-0.663254576,-0.006309951,0,-0.007446511,,,,,,,,,,,,,2,2,0.04710166,0.003502049,0.3180181,0.267064577,0.252190128,0.684027235,0.282767618,0.77070713,-7.18E-11,0.344246086,-7.18E-11,-7.18E-11,-7.18E-11,-0.035392515,-7.18E-11,0.257160538,-0.228339617,-0.230467574,0.212775515,0.798847903,0.158090666,-7.18E-11,-7.18E-11,-7.18E-11,0.746435557,-7.18E-11,-0.114466916,-7.18E-11,0.187339774,-7.18E-11,-7.18E-11,-0.247721148,-7.18E-11,0.046653301,-7.18E-11,-7.18E-11,-1.183736515,-0.182926682,-0.169617665,-7.18E-11,0.060513322,-0.249636207,0.316782236,-0.0209679,-0.182897501,0.006516546,0.777013967,-0.447374131,-0.121447755,-7.18E-11,0.502918632,0.084233475,-7.18E-11,-7.18E-11,0.10457557,-7.18E-11,-7.18E-11,0.069743056,0.041668015,0.026073756,0.244093243,-7.18E-11,-0.49214221,-7.18E-11,0.432568934,0.020612315,-7.18E-11,-7.18E-11,0.551804156,0.865247211,0.332604144,-7.18E-11,0.105865548,-0.334872287,-0.068339428,0.083652848,-0.441492078,-0.627834098,0.390434542,-0.42232767,0.148795149,-7.18E-11,-7.18E-11,0.162626909,-7.18E-11,-7.18E-11,-7.18E-11,-0.103109279,-7.18E-11,-0.067744946,-7.18E-11,-7.18E-11,-0.035392515,0.066218214,-7.18E-11,0.112275093,-7.18E-11,0.083543127,0.095141316,0.064904183,0.060030382,0.827629894,-0.177753337,-7.18E-11,-7.18E-11,0.083593837,0.036537518,0.072480037,-0.145040748,-7.18E-11,-7.18E-11,-0.040818441,-7.18E-11,-0.045031173,-7.18E-11,-0.043638078,-0.195037219
CL7,10000007,31-Jul-12,0,2011,13.99893772,8.18399436,13.99893772,0,13.46051704,13.46051704,0,1,291.2855887,0.700414293,0.872291485,291.2855887,7.645573679,0.411908025,0,0,0.700414293,0.588091975,1,0.02624769,0,0,0,89.40909091,120.5360577,0,1,0.165798849,0.411908025,0.507885843,0.700414293,1.700414293,0.003107198,0.321336095,0.003107198,0,0.001827318,0.005069709,2912.855887,1.142796789,0.360438556,254.8883507,0.360438556,0.444423582,914.8188235,626.7694118,93.29319814,0.897760879,381.3426099,7.976889284,4.941566543,8.863844478,7.843410702,0.032366649,0.046210721,0.019034567,0.052809464,0.011573017,0.028096118,0.032108154,0.019795949,0.04805915,0.054921842,0.019795949,0.04805915,0.054921842,0.102239121,0.029995775,0.010811634,0.02624769,0.019795949,0.033661315,0.019678923,0.033661315,0.018384257,13.99893772,0.033661315,-12.92209636,0.002112379,1.427726433,0,1.292209636,13.99893772,0.065789474,30896,0,13.46051704,1.427726433,1.142796789,0.005069709,-0.053576245,-0.658805939,-0.649993794,-0.010819211,0,-0.658805939,0,-0.649993794,-0.804384856,-0.598044104,-0.738818113,0,-0.872893686,,,,,,,,,,,,,2,2,0.04710166,0.003502049,0.3180181,0.267064577,0.252190128,0.684027235,0.282767618,0.128932905,-7.18E-11,0.344246086,-7.18E-11,-7.18E-11,-7.18E-11,-0.035392515,-7.18E-11,0.257160538,-0.228339617,-0.230467574,0.212775515,0.798847903,0.158090666,-7.18E-11,-7.18E-11,-7.18E-11,0.746435557,-7.18E-11,0.341890252,-7.18E-11,0.187339774,-7.18E-11,-7.18E-11,-0.247721148,-7.18E-11,0.046653301,-7.18E-11,-7.18E-11,-0.033661568,-0.182926682,-0.169617665,-7.18E-11,0.060513322,-0.249636207,0.316782236,-0.253290563,-0.182897501,-0.843870356,0.777013967,-0.447374131,-0.121447755,-7.18E-11,0.502918632,0.084233475,-7.18E-11,-7.18E-11,-0.172152474,-7.18E-11,-7.18E-11,-0.9379727,-0.449617915,0.026073756,0.244093243,-7.18E-11,-0.49214221,-7.18E-11,0.432568934,0.020612315,-7.18E-11,-7.18E-11,0.551804156,0.865247211,0.332604144,-7.18E-11,0.105865548,-0.334872287,-0.068339428,-0.703584283,-0.441492078,-0.627834098,0.390434542,-0.42232767,-0.948402884,-7.18E-11,-7.18E-11,-0.483332178,-7.18E-11,-7.18E-11,-7.18E-11,-0.103109279,-7.18E-11,-0.067744946,-7.18E-11,-7.18E-11,-0.035392515,0.066218214,-7.18E-11,0.112275093,-7.18E-11,-0.16079453,-0.250174822,-0.120118146,-0.147563498,0.827629894,-0.177753337,-7.18E-11,-7.18E-11,0.083593837,0.036537518,-0.110990191,-0.145040748,-7.18E-11,-7.18E-11,-0.040818441,-7.18E-11,-0.045031173,-7.18E-11,-0.043638078,-0.195037219
CL8,10000008,31-Aug-12,0,2011,13.99893772,8.18399436,13.99893772,0,13.46051704,13.46051704,0,1,291.2855887,0.700414293,0.872291485,291.2855887,7.645573679,0.411908025,0,0,0.700414293,0.588091975,1,0.02624769,0,0,0,89.40909091,120.5360577,0,1,0.165798849,0.411908025,0.507885843,0.700414293,1.700414293,0.003107198,0.321336095,0.003107198,0,0.001827318,0.005069709,2912.855887,1.142796789,0.360438556,254.8883507,0.360438556,0.444423582,914.8188235,626.7694118,93.29319814,0.897760879,381.3426099,7.976889284,4.941566543,8.863844478,7.843410702,0.032366649,0.046210721,0.019034567,0.052809464,0.011573017,0.028096118,0.032108154,0.019795949,0.04805915,0.054921842,0.019795949,0.04805915,0.054921842,0.102239121,0.029995775,0.010811634,0.02624769,0.019795949,0.033661315,0.019678923,0.033661315,0.018384257,13.99893772,0.033661315,-12.92209636,0.002112379,1.427726433,0,1.292209636,13.99893772,0.065789474,30896,0,13.46051704,1.427726433,1.142796789,0.005069709,-0.053576245,-0.658805939,-0.649993794,-0.010819211,0,-0.658805939,0,-0.649993794,-0.804384856,-0.598044104,-0.738818113,0,-0.872893686,,,,,,,,,,,,,2,2,0.04710166,0.003502049,0.3180181,0.267064577,0.252190128,0.684027235,0.282767618,0.128932905,-7.18E-11,0.344246086,-7.18E-11,-7.18E-11,-7.18E-11,-0.035392515,-7.18E-11,0.257160538,-0.228339617,-0.230467574,0.212775515,0.798847903,0.158090666,-7.18E-11,-7.18E-11,-7.18E-11,0.746435557,-7.18E-11,0.341890252,-7.18E-11,0.187339774,-7.18E-11,-7.18E-11,-0.247721148,-7.18E-11,0.046653301,-7.18E-11,-7.18E-11,-0.033661568,-0.182926682,-0.169617665,-7.18E-11,0.060513322,-0.249636207,0.316782236,-0.253290563,-0.182897501,-0.843870356,0.777013967,-0.447374131,-0.121447755,-7.18E-11,0.502918632,0.084233475,-7.18E-11,-7.18E-11,-0.172152474,-7.18E-11,-7.18E-11,-0.9379727,-0.449617915,0.026073756,0.244093243,-7.18E-11,-0.49214221,-7.18E-11,0.432568934,0.020612315,-7.18E-11,-7.18E-11,0.551804156,0.865247211,0.332604144,-7.18E-11,0.105865548,-0.334872287,-0.068339428,-0.703584283,-0.441492078,-0.627834098,0.390434542,-0.42232767,-0.948402884,-7.18E-11,-7.18E-11,-0.483332178,-7.18E-11,-7.18E-11,-7.18E-11,-0.103109279,-7.18E-11,-0.067744946,-7.18E-11,-7.18E-11,-0.035392515,0.066218214,-7.18E-11,0.112275093,-7.18E-11,-0.16079453,-0.250174822,-0.120118146,-0.147563498,0.827629894,-0.177753337,-7.18E-11,-7.18E-11,0.083593837,0.036537518,-0.110990191,-0.145040748,-7.18E-11,-7.18E-11,-0.040818441,-7.18E-11,-0.045031173,-7.18E-11,-0.043638078,-0.195037219
